Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,month,day_of_week,is_weekend,predicted_units_sold,sales_status
2023-12-27,S001,P0013,Toys,North,485,206,177,206.92,40.22,0,Snowy,1,40.23,Winter,12,2,0,249.34281429953498,🟢 Healthy
2023-12-27,S001,P0014,Clothing,South,468,303,113,311.39,85.92,5,Cloudy,1,88.92,Autumn,12,2,0,256.5066667439442,🟢 Healthy
2023-12-27,S001,P0015,Furniture,South,146,4,75,-4.34,95.58,15,Sunny,1,97.38,Winter,12,2,0,70.6809200883469,🟢 Healthy
2023-12-27,S001,P0016,Furniture,East,360,117,130,115.5,52.82,15,Cloudy,1,51.95,Spring,12,2,0,182.15143447793014,🟢 Healthy
2023-12-27,S001,P0017,Groceries,South,407,243,164,246.3,32.79,15,Cloudy,1,29.29,Winter,12,2,0,199.20307362270526,🟢 Healthy
2023-12-27,S001,P0018,Furniture,West,124,85,105,90.7,13.95,20,Cloudy,0,15.58,Spring,12,2,0,63.17385408666328,🟢 Healthy
2023-12-27,S001,P0019,Electronics,East,245,180,103,177.82,83.21,10,Sunny,0,84.62,Spring,12,2,0,122.47355044366898,🟢 Healthy
2023-12-27,S001,P0020,Toys,West,84,11,109,12.16,44.14,5,Cloudy,1,39.65,Autumn,12,2,0,45.242245696479024,🟢 Healthy
2023-12-27,S002,P0001,Groceries,North,311,212,29,203.28,48.42,20,Snowy,1,45.19,Summer,12,2,0,160.34017810506447,🟢 Healthy
2023-12-27,S002,P0002,Clothing,North,251,108,160,112.34,72.64,15,Snowy,1,69.21,Winter,12,2,0,125.81214989448982,🟢 Healthy
2023-12-27,S002,P0003,Electronics,South,106,45,61,40.67,11.72,5,Sunny,1,14.54,Summer,12,2,0,50.03997614724581,🟢 Healthy
2023-12-27,S002,P0004,Clothing,West,480,155,86,174.73,32.77,20,Rainy,0,29.51,Spring,12,2,0,232.09221147170393,🟢 Healthy
2023-12-27,S002,P0005,Furniture,West,137,75,23,70.24,63.67,20,Cloudy,1,67.95,Summer,12,2,0,66.9016895674425,🟢 Healthy
2023-12-27,S002,P0006,Toys,South,223,208,132,198.5,48.68,10,Cloudy,0,50.11,Spring,12,2,0,114.57339695984038,🟢 Healthy
2023-12-27,S002,P0007,Electronics,South,260,35,61,36.18,94.97,0,Cloudy,0,96.16,Autumn,12,2,0,129.5101779502521,🟢 Healthy
2023-12-27,S002,P0008,Clothing,North,301,72,197,80.91,98.23,20,Cloudy,0,94.25,Autumn,12,2,0,159.4509004191676,🟢 Healthy
2023-12-27,S002,P0009,Clothing,East,268,182,60,197.13,86.32,5,Rainy,1,85.71,Winter,12,2,0,128.64893229392246,🟢 Healthy
2023-12-27,S002,P0010,Furniture,North,157,31,124,50.72,74.3,10,Rainy,0,78.67,Autumn,12,2,0,82.89857229593478,🟢 Healthy
2023-12-27,S002,P0011,Furniture,North,194,8,187,14.78,39.11,0,Cloudy,0,36.47,Winter,12,2,0,98.13617422253397,🟢 Healthy
2023-12-27,S002,P0012,Electronics,West,69,61,115,53.76,89.54,15,Cloudy,0,89.72,Winter,12,2,0,35.529971841891104,🟢 Healthy
2023-12-27,S002,P0013,Toys,North,204,51,96,64.34,79.2,5,Cloudy,0,74.33,Summer,12,2,0,100.54952594429045,🟢 Healthy
2023-12-27,S002,P0014,Electronics,West,69,29,70,20.95,69.55,20,Sunny,1,72.48,Autumn,12,2,0,35.296121676287,🟢 Healthy
2023-12-27,S002,P0015,Toys,North,336,163,136,167.46,13.4,10,Cloudy,1,9.15,Winter,12,2,0,158.20026074367857,🟢 Healthy
2023-12-27,S002,P0016,Toys,East,463,131,104,138.38,81.13,15,Snowy,0,80.01,Winter,12,2,0,224.18015360090342,🟢 Healthy
2023-12-27,S002,P0017,Clothing,North,105,44,76,61.43,32.0,5,Snowy,0,30.92,Summer,12,2,0,48.88905616708486,🟢 Healthy
2023-12-27,S002,P0018,Groceries,South,186,48,28,65.71,63.22,15,Snowy,0,64.06,Autumn,12,2,0,91.01921861586744,🟢 Healthy
2023-12-27,S002,P0019,Groceries,West,310,57,95,62.7,94.49,10,Cloudy,0,97.97,Winter,12,2,0,165.2030174419681,🟢 Healthy
2023-12-27,S002,P0020,Clothing,North,465,412,112,419.32,32.63,20,Rainy,1,29.65,Autumn,12,2,0,257.813682012524,🟢 Healthy
2023-12-27,S003,P0001,Groceries,East,404,31,181,34.62,13.78,20,Rainy,0,9.9,Winter,12,2,0,151.32812679649436,🟢 Healthy
2023-12-27,S003,P0002,Furniture,West,483,269,107,261.34,93.43,10,Cloudy,1,91.92,Spring,12,2,0,235.12016095751974,🟢 Healthy
2023-12-27,S003,P0003,Electronics,East,131,40,182,58.25,45.68,15,Rainy,1,43.8,Spring,12,2,0,65.27367043742754,🟢 Healthy
2023-12-27,S003,P0004,Toys,North,82,12,79,30.69,51.16,10,Cloudy,1,55.77,Winter,12,2,0,40.11910310576794,🟢 Healthy
2023-12-27,S003,P0005,Clothing,North,310,89,101,82.32,73.94,5,Snowy,0,78.48,Spring,12,2,0,165.8502632539578,🟢 Healthy
2023-12-27,S003,P0006,Groceries,North,219,171,49,184.46,13.2,5,Sunny,1,10.01,Summer,12,2,0,106.87411204963715,🟢 Healthy
2023-12-27,S003,P0007,Furniture,East,437,172,139,173.51,74.17,20,Cloudy,0,76.14,Autumn,12,2,0,194.81415576960248,🟢 Healthy
2023-12-27,S003,P0008,Furniture,West,187,55,37,62.1,23.75,10,Cloudy,1,19.72,Spring,12,2,0,90.91679730726463,🟢 Healthy
2023-12-27,S003,P0009,Toys,West,432,114,57,109.18,85.27,5,Sunny,1,82.11,Spring,12,2,0,205.9478180747422,🟢 Healthy
2023-12-27,S003,P0010,Clothing,East,92,86,51,100.25,23.69,10,Rainy,0,28.62,Winter,12,2,0,47.79899003809332,🟢 Healthy
2023-12-27,S003,P0011,Furniture,West,191,3,138,5.31,68.86,10,Rainy,1,65.57,Autumn,12,2,0,97.61410463351827,🟢 Healthy
2023-12-27,S003,P0012,Furniture,West,184,65,114,62.26,54.53,5,Sunny,1,57.55,Spring,12,2,0,88.0507877425299,🟢 Healthy
2023-12-27,S003,P0013,Electronics,South,428,329,94,327.22,95.03,20,Sunny,0,90.19,Spring,12,2,0,229.13420736827993,🟢 Healthy
2023-12-27,S003,P0014,Groceries,West,104,62,146,76.35,15.48,0,Cloudy,0,20.43,Winter,12,2,0,52.004566066674435,🟢 Healthy
2023-12-27,S003,P0015,Toys,North,153,106,28,110.22,99.73,0,Cloudy,0,99.61,Summer,12,2,0,80.75794549748004,🟢 Healthy
2023-12-27,S003,P0016,Electronics,West,394,305,182,308.93,50.9,20,Snowy,0,54.76,Spring,12,2,0,202.26794618111674,🟢 Healthy
2023-12-27,S003,P0017,Toys,West,335,53,105,67.67,24.68,10,Cloudy,1,22.72,Autumn,12,2,0,155.86940867240025,🟢 Healthy
2023-12-27,S003,P0018,Furniture,North,122,67,154,81.7,31.03,5,Rainy,0,30.68,Summer,12,2,0,61.91234828738707,🟢 Healthy
2023-12-27,S003,P0019,Furniture,East,185,18,87,31.89,77.18,5,Snowy,0,74.45,Winter,12,2,0,91.00392078220415,🟢 Healthy
2023-12-27,S003,P0020,Toys,West,103,22,191,14.11,76.33,10,Cloudy,1,80.16,Spring,12,2,0,50.536867715175234,🟢 Healthy
2023-12-27,S004,P0001,Electronics,North,143,40,169,31.32,36.08,5,Snowy,1,31.62,Summer,12,2,0,72.57890247899856,🟢 Healthy
2023-12-27,S004,P0002,Toys,North,312,250,135,254.15,55.34,0,Cloudy,0,52.42,Spring,12,2,0,156.14076707275473,🟢 Healthy
2023-12-27,S004,P0003,Groceries,West,55,12,45,24.08,47.23,20,Sunny,0,51.29,Autumn,12,2,0,28.979698158636022,🟢 Healthy
2023-12-27,S004,P0004,Toys,West,109,86,145,87.52,97.73,10,Cloudy,0,96.17,Winter,12,2,0,59.1925207310246,🟢 Healthy
2023-12-27,S004,P0005,Furniture,East,295,240,148,231.82,85.93,15,Rainy,1,90.87,Summer,12,2,0,163.71796724446452,🟢 Healthy
2023-12-27,S004,P0006,Groceries,West,301,246,145,245.3,25.7,5,Snowy,1,26.48,Spring,12,2,0,154.20842096093062,🟢 Healthy
2023-12-27,S004,P0007,Groceries,South,196,116,188,110.55,87.13,20,Cloudy,1,87.66,Spring,12,2,0,97.02731997027223,🟢 Healthy
2023-12-27,S004,P0008,Furniture,East,493,441,79,435.81,91.84,20,Rainy,1,88.97,Summer,12,2,0,207.10008357948993,🟢 Healthy
2023-12-27,S004,P0009,Electronics,East,129,96,135,104.12,38.06,15,Sunny,0,38.66,Spring,12,2,0,66.3882986465933,🟢 Healthy
2023-12-27,S004,P0010,Groceries,South,268,61,36,63.66,92.65,20,Snowy,1,94.32,Winter,12,2,0,128.09991531399086,🟢 Healthy
2023-12-27,S004,P0011,Groceries,West,78,44,104,43.62,67.99,20,Rainy,1,64.39,Spring,12,2,0,39.34389032125325,🟢 Healthy
2023-12-27,S004,P0012,Toys,South,249,212,120,217.63,71.09,15,Snowy,0,75.93,Winter,12,2,0,119.67372999423532,🟢 Healthy
2023-12-27,S004,P0013,Toys,South,179,115,115,116.35,61.59,20,Rainy,1,57.47,Winter,12,2,0,88.6151400934515,🟢 Healthy
2023-12-27,S004,P0014,Furniture,South,250,154,109,150.3,51.81,15,Snowy,1,48.42,Spring,12,2,0,119.82866931410607,🟢 Healthy
2023-12-27,S004,P0015,Clothing,North,305,192,159,188.78,31.3,0,Rainy,1,35.81,Summer,12,2,0,154.21516189817754,🟢 Healthy
2023-12-27,S004,P0016,Clothing,West,140,137,57,146.64,23.4,5,Snowy,0,23.1,Autumn,12,2,0,73.03683480847407,🟢 Healthy
2023-12-27,S004,P0017,Toys,North,230,67,73,85.32,16.22,0,Rainy,1,15.57,Summer,12,2,0,111.43119153962022,🟢 Healthy
2023-12-27,S004,P0018,Clothing,North,260,19,198,38.16,53.01,10,Sunny,1,53.03,Spring,12,2,0,128.10867887494072,🟢 Healthy
2023-12-27,S004,P0019,Clothing,East,381,33,150,26.97,17.51,20,Cloudy,0,16.28,Autumn,12,2,0,179.7744018450679,🟢 Healthy
2023-12-27,S004,P0020,Furniture,North,224,48,78,53.81,35.14,5,Cloudy,0,37.28,Autumn,12,2,0,115.27850902783447,🟢 Healthy
2023-12-27,S005,P0001,Electronics,South,314,313,57,329.15,79.65,5,Cloudy,1,75.31,Autumn,12,2,0,168.43104611254637,🟢 Healthy
2023-12-27,S005,P0002,Groceries,North,138,30,108,25.25,89.9,5,Rainy,0,93.77,Spring,12,2,0,65.2251670620626,🟢 Healthy
2023-12-27,S005,P0003,Electronics,West,481,244,113,235.32,57.49,10,Snowy,1,60.68,Summer,12,2,0,245.89088087177046,🟢 Healthy
2023-12-27,S005,P0004,Groceries,West,456,151,175,167.6,17.04,10,Snowy,1,12.83,Autumn,12,2,0,210.4736869634706,🟢 Healthy
2023-12-27,S005,P0005,Toys,West,70,12,95,30.88,10.24,10,Rainy,1,11.71,Summer,12,2,0,35.408846341159716,🟢 Healthy
2023-12-27,S005,P0006,Groceries,North,437,177,65,173.92,34.27,15,Snowy,1,38.34,Spring,12,2,0,203.74258132233075,🟢 Healthy
2023-12-27,S005,P0007,Electronics,East,373,154,171,168.22,27.68,15,Rainy,1,26.18,Winter,12,2,0,186.57216911413437,🟢 Healthy
2023-12-27,S005,P0008,Electronics,West,489,242,162,260.16,46.37,10,Cloudy,1,41.47,Autumn,12,2,0,219.28191168441705,🟢 Healthy
2023-12-27,S005,P0009,Electronics,North,372,251,136,257.79,88.31,20,Cloudy,0,86.67,Summer,12,2,0,192.97255784085505,🟢 Healthy
2023-12-27,S005,P0010,Electronics,West,106,84,153,76.6,93.28,0,Sunny,1,97.76,Summer,12,2,0,51.93692653492342,🟢 Healthy
2023-12-27,S005,P0011,Furniture,East,86,13,38,5.2,50.29,15,Snowy,1,53.08,Spring,12,2,0,45.542430720040215,🟢 Healthy
2023-12-27,S005,P0012,Toys,North,137,45,105,40.56,16.18,0,Sunny,0,21.02,Spring,12,2,0,66.3879784130135,🟢 Healthy
2023-12-27,S005,P0013,Furniture,South,372,306,191,323.33,24.26,10,Cloudy,1,24.7,Spring,12,2,0,191.6266894299871,🟢 Healthy
2023-12-27,S005,P0014,Groceries,North,495,50,112,51.45,62.98,20,Cloudy,1,66.71,Autumn,12,2,0,248.80850826823166,🟢 Healthy
2023-12-27,S005,P0015,Furniture,West,482,39,86,31.31,12.79,15,Snowy,0,12.17,Autumn,12,2,0,239.78457938755366,🟢 Healthy
2023-12-27,S005,P0016,Electronics,North,441,201,163,212.59,69.98,5,Sunny,0,67.24,Spring,12,2,0,203.4626660637094,🟢 Healthy
2023-12-27,S005,P0017,Toys,South,279,104,181,122.01,62.39,5,Rainy,0,60.25,Autumn,12,2,0,138.23676979205527,🟢 Healthy
2023-12-27,S005,P0018,Groceries,East,428,361,154,352.59,41.72,5,Cloudy,1,45.43,Summer,12,2,0,209.15387411621995,🟢 Healthy
2023-12-27,S005,P0019,Toys,North,385,352,187,342.23,96.43,10,Cloudy,1,94.7,Summer,12,2,0,202.80433741336333,🟢 Healthy
2023-12-27,S005,P0020,Toys,West,144,138,109,128.95,17.53,0,Cloudy,0,16.63,Autumn,12,2,0,71.46880037158022,🟢 Healthy
2023-12-28,S001,P0001,Groceries,North,104,67,64,78.15,77.61,0,Cloudy,1,78.0,Spring,12,3,0,51.80341828098538,🟢 Healthy
2023-12-28,S001,P0002,Clothing,South,156,22,115,22.54,73.74,20,Rainy,0,77.62,Winter,12,3,0,77.14802880893002,🟢 Healthy
2023-12-28,S001,P0003,Groceries,West,229,212,55,218.6,21.99,10,Cloudy,1,26.34,Winter,12,3,0,116.67678603556786,🟢 Healthy
2023-12-28,S001,P0004,Groceries,South,273,265,84,269.22,27.78,0,Cloudy,0,27.46,Winter,12,3,0,144.86873352424493,🟢 Healthy
2023-12-28,S001,P0005,Groceries,East,282,97,169,96.39,11.88,20,Cloudy,0,10.34,Summer,12,3,0,137.18473609306437,🟢 Healthy
2023-12-28,S001,P0006,Toys,South,76,12,120,4.74,25.34,10,Snowy,0,24.99,Spring,12,3,0,36.857257678488494,🟢 Healthy
2023-12-28,S001,P0007,Furniture,East,213,144,84,148.2,94.15,20,Cloudy,0,94.2,Summer,12,3,0,103.80832508890131,🟢 Healthy
2023-12-28,S001,P0008,Furniture,South,290,287,119,284.95,86.7,15,Cloudy,1,85.79,Summer,12,3,0,150.56254639485198,🟢 Healthy
2023-12-28,S001,P0009,Electronics,South,146,96,81,92.37,74.61,15,Cloudy,1,74.02,Autumn,12,3,0,71.56446285885991,🟢 Healthy
2023-12-28,S001,P0010,Furniture,East,232,114,80,123.53,10.95,15,Rainy,1,7.78,Summer,12,3,0,113.18834957011757,🟢 Healthy
2023-12-28,S001,P0011,Furniture,South,232,231,169,238.18,99.44,15,Snowy,1,104.02,Autumn,12,3,0,125.39593870393365,🟢 Healthy
2023-12-28,S001,P0012,Toys,West,259,159,169,178.15,41.09,15,Snowy,0,40.96,Spring,12,3,0,124.30147726083221,🟢 Healthy
2023-12-28,S001,P0013,Clothing,West,453,162,60,171.17,40.8,10,Snowy,1,43.59,Summer,12,3,0,208.15316560352713,🟢 Healthy
2023-12-28,S001,P0014,Toys,West,237,86,70,81.54,29.09,20,Rainy,0,26.94,Spring,12,3,0,118.01859124787077,🟢 Healthy
2023-12-28,S001,P0015,Toys,East,356,33,27,34.96,71.38,20,Sunny,0,74.71,Spring,12,3,0,167.82686498855094,🟢 Healthy
2023-12-28,S001,P0016,Groceries,West,412,265,85,276.05,55.94,5,Snowy,0,52.14,Autumn,12,3,0,211.2177836995142,🟢 Healthy
2023-12-28,S001,P0017,Groceries,East,422,170,64,176.19,78.03,0,Rainy,1,79.98,Spring,12,3,0,208.19685484632114,🟢 Healthy
2023-12-28,S001,P0018,Toys,South,481,179,35,174.64,60.86,15,Rainy,1,60.47,Winter,12,3,0,226.59334421575556,🟢 Healthy
2023-12-28,S001,P0019,Groceries,West,293,150,157,161.75,87.38,0,Rainy,0,86.36,Spring,12,3,0,147.53010836076893,🟢 Healthy
2023-12-28,S001,P0020,Groceries,East,448,215,52,227.11,69.99,5,Rainy,0,74.96,Winter,12,3,0,209.5617656060116,🟢 Healthy
2023-12-28,S002,P0001,Toys,East,492,343,22,359.34,97.84,5,Rainy,0,102.06,Winter,12,3,0,276.5213762875237,🟢 Healthy
2023-12-28,S002,P0002,Furniture,East,487,381,38,374.79,40.04,10,Cloudy,1,35.12,Autumn,12,3,0,298.77397114131,🟢 Healthy
2023-12-28,S002,P0003,Electronics,North,370,88,117,105.41,13.71,0,Sunny,1,12.86,Winter,12,3,0,165.55861258664382,🟢 Healthy
2023-12-28,S002,P0004,Furniture,West,233,29,171,25.89,28.64,10,Cloudy,0,32.06,Autumn,12,3,0,121.07214206772575,🟢 Healthy
2023-12-28,S002,P0005,Electronics,West,255,91,22,91.4,78.37,10,Cloudy,1,74.67,Winter,12,3,0,132.13872723888574,🟢 Healthy
2023-12-28,S002,P0006,Electronics,West,249,179,82,186.69,74.14,15,Snowy,1,77.89,Autumn,12,3,0,125.06302518037593,🟢 Healthy
2023-12-28,S002,P0007,Clothing,North,462,346,180,342.78,86.58,5,Snowy,1,87.48,Autumn,12,3,0,244.89952905862367,🟢 Healthy
2023-12-28,S002,P0008,Furniture,South,392,95,125,92.83,17.97,20,Sunny,1,21.18,Summer,12,3,0,187.6011927319266,🟢 Healthy
2023-12-28,S002,P0009,Furniture,North,488,24,49,32.46,23.66,15,Cloudy,1,25.08,Spring,12,3,0,231.95108514137752,🟢 Healthy
2023-12-28,S002,P0010,Clothing,South,456,394,75,384.06,47.74,10,Cloudy,0,43.49,Summer,12,3,0,236.58205043306478,🟢 Healthy
2023-12-28,S002,P0011,Clothing,East,246,44,34,50.85,37.36,0,Snowy,0,33.22,Spring,12,3,0,122.82447312179234,🟢 Healthy
2023-12-28,S002,P0012,Toys,West,81,35,110,47.29,68.71,10,Sunny,1,65.3,Winter,12,3,0,41.11827771226951,🟢 Healthy
2023-12-28,S002,P0013,Electronics,North,145,137,110,145.86,29.62,10,Snowy,0,32.96,Spring,12,3,0,72.93037642557437,🟢 Healthy
2023-12-28,S002,P0014,Toys,East,368,246,122,243.43,57.98,10,Snowy,1,60.52,Winter,12,3,0,174.32497547180304,🟢 Healthy
2023-12-28,S002,P0015,Toys,North,474,169,23,168.54,92.98,15,Cloudy,1,97.4,Spring,12,3,0,224.29941296024458,🟢 Healthy
2023-12-28,S002,P0016,Groceries,North,94,38,49,47.74,15.42,10,Snowy,1,15.04,Summer,12,3,0,49.503452670191365,🟢 Healthy
2023-12-28,S002,P0017,Furniture,South,494,381,22,371.44,16.24,20,Rainy,0,12.67,Summer,12,3,0,307.38277329859983,🟢 Healthy
2023-12-28,S002,P0018,Toys,West,199,157,80,160.06,27.49,0,Cloudy,0,25.93,Summer,12,3,0,100.485999910235,🟢 Healthy
2023-12-28,S002,P0019,Electronics,South,409,355,199,354.35,73.43,15,Sunny,0,76.58,Summer,12,3,0,206.36224605712974,🟢 Healthy
2023-12-28,S002,P0020,Clothing,North,300,294,101,304.25,67.03,20,Snowy,0,70.68,Summer,12,3,0,152.69328641270772,🟢 Healthy
2023-12-28,S003,P0001,Toys,South,467,287,161,283.77,20.13,10,Sunny,1,18.42,Autumn,12,3,0,228.0815927119461,🟢 Healthy
2023-12-28,S003,P0002,Toys,North,374,171,170,161.12,42.12,0,Sunny,0,45.47,Summer,12,3,0,171.29678451221426,🟢 Healthy
2023-12-28,S003,P0003,Groceries,West,321,223,23,220.11,61.94,20,Cloudy,0,65.86,Summer,12,3,0,161.7419694082031,🟢 Healthy
2023-12-28,S003,P0004,Groceries,North,354,332,65,335.86,79.4,15,Cloudy,0,74.73,Spring,12,3,0,191.52131485799825,🟢 Healthy
2023-12-28,S003,P0005,Furniture,South,83,69,91,75.56,86.93,5,Sunny,0,82.3,Winter,12,3,0,45.478518959285424,🟢 Healthy
2023-12-28,S003,P0006,Clothing,East,479,301,102,294.54,36.72,10,Cloudy,1,41.62,Autumn,12,3,0,221.9217598506357,🟢 Healthy
2023-12-28,S003,P0007,Groceries,West,461,244,192,262.15,81.85,20,Snowy,0,81.26,Winter,12,3,0,236.00564556065152,🟢 Healthy
2023-12-28,S003,P0008,Electronics,South,142,98,90,110.51,47.63,0,Sunny,0,51.59,Winter,12,3,0,74.08636959982603,🟢 Healthy
2023-12-28,S003,P0009,Groceries,East,357,304,129,295.18,54.33,10,Cloudy,0,56.34,Winter,12,3,0,186.84054238580578,🟢 Healthy
2023-12-28,S003,P0010,Groceries,East,236,141,188,140.18,71.24,0,Sunny,0,69.19,Autumn,12,3,0,124.63832161519458,🟢 Healthy
2023-12-28,S003,P0011,Groceries,East,209,187,86,183.15,99.16,5,Sunny,0,98.07,Winter,12,3,0,108.42790559576557,🟢 Healthy
2023-12-28,S003,P0012,Electronics,West,469,251,96,244.29,69.57,5,Rainy,0,64.86,Winter,12,3,0,239.7272058534423,🟢 Healthy
2023-12-28,S003,P0013,Toys,North,60,23,120,39.29,99.26,5,Sunny,0,96.29,Spring,12,3,0,31.93286007480441,🟢 Healthy
2023-12-28,S003,P0014,Furniture,North,426,262,70,274.49,95.07,15,Rainy,1,95.26,Spring,12,3,0,204.18234348453075,🟢 Healthy
2023-12-28,S003,P0015,Furniture,North,174,114,66,108.93,90.94,15,Cloudy,1,86.74,Autumn,12,3,0,86.77894074437188,🟢 Healthy
2023-12-28,S003,P0016,Clothing,East,94,67,101,72.23,75.32,10,Sunny,0,72.82,Spring,12,3,0,51.23255232092011,🟢 Healthy
2023-12-28,S003,P0017,Groceries,East,458,244,185,244.98,74.95,5,Snowy,0,72.11,Summer,12,3,0,222.42986075706426,🟢 Healthy
2023-12-28,S003,P0018,Furniture,West,68,14,172,14.28,98.97,15,Snowy,0,100.5,Winter,12,3,0,45.55332986884043,🟢 Healthy
2023-12-28,S003,P0019,Groceries,South,488,275,79,285.02,31.98,0,Rainy,0,36.67,Winter,12,3,0,250.78230210321894,🟢 Healthy
2023-12-28,S003,P0020,Furniture,South,172,142,184,152.32,20.93,10,Rainy,1,16.25,Summer,12,3,0,86.05360824917055,🟢 Healthy
2023-12-28,S004,P0001,Electronics,East,136,118,38,126.11,32.44,10,Snowy,1,31.21,Spring,12,3,0,65.79045930823087,🟢 Healthy
2023-12-28,S004,P0002,Toys,South,322,93,30,111.52,75.29,20,Snowy,0,76.6,Spring,12,3,0,152.7020799496172,🟢 Healthy
2023-12-28,S004,P0003,Clothing,South,302,273,134,280.34,16.31,10,Rainy,1,15.34,Spring,12,3,0,148.49419589630915,🟢 Healthy
2023-12-28,S004,P0004,Electronics,West,336,139,142,153.82,66.53,5,Sunny,1,61.81,Autumn,12,3,0,164.90143636793113,🟢 Healthy
2023-12-28,S004,P0005,Furniture,North,235,176,105,180.43,25.08,0,Snowy,1,21.88,Summer,12,3,0,120.90785417785321,🟢 Healthy
2023-12-28,S004,P0006,Clothing,West,381,356,77,349.3,76.55,20,Cloudy,1,77.92,Autumn,12,3,0,199.04725802347704,🟢 Healthy
2023-12-28,S004,P0007,Furniture,North,460,337,27,353.54,74.51,0,Cloudy,0,79.14,Autumn,12,3,0,228.38934511427388,🟢 Healthy
2023-12-28,S004,P0008,Toys,South,211,105,112,104.03,43.68,5,Rainy,1,40.95,Autumn,12,3,0,102.99553384941932,🟢 Healthy
2023-12-28,S004,P0009,Groceries,West,173,147,181,159.06,25.11,20,Cloudy,1,25.11,Winter,12,3,0,86.24991738295809,🟢 Healthy
2023-12-28,S004,P0010,Toys,West,148,121,118,128.14,98.96,20,Sunny,0,102.4,Spring,12,3,0,85.13970402174705,🟢 Healthy
2023-12-28,S004,P0011,Furniture,South,280,266,133,257.46,63.84,5,Rainy,0,62.05,Winter,12,3,0,143.52558317444428,🟢 Healthy
2023-12-28,S004,P0012,Clothing,South,500,73,43,67.47,99.78,20,Snowy,1,102.19,Winter,12,3,0,150.43259769089366,🟢 Healthy
2023-12-28,S004,P0013,Electronics,South,101,25,36,36.95,27.42,20,Sunny,0,23.42,Spring,12,3,0,51.88653162388775,🟢 Healthy
2023-12-28,S004,P0014,Clothing,West,171,144,45,145.04,94.41,0,Cloudy,1,96.85,Autumn,12,3,0,84.21332124505304,🟢 Healthy
2023-12-28,S004,P0015,Electronics,North,359,22,83,28.16,79.29,0,Cloudy,1,75.32,Autumn,12,3,0,186.07364257297806,🟢 Healthy
2023-12-28,S004,P0016,Furniture,South,288,32,107,48.92,51.55,5,Snowy,1,52.04,Winter,12,3,0,151.46980942430176,🟢 Healthy
2023-12-28,S004,P0017,Toys,North,446,174,134,166.34,52.78,10,Sunny,0,52.78,Autumn,12,3,0,217.73311706473112,🟢 Healthy
2023-12-28,S004,P0018,Clothing,West,283,58,168,72.72,69.42,10,Sunny,0,66.11,Summer,12,3,0,143.39593638826864,🟢 Healthy
2023-12-28,S004,P0019,Toys,West,160,160,60,167.96,18.39,20,Rainy,0,16.1,Summer,12,3,0,82.94894625442655,🟢 Healthy
2023-12-28,S004,P0020,Furniture,West,274,141,181,153.56,53.49,10,Snowy,0,53.7,Spring,12,3,0,140.5099294047621,🟢 Healthy
2023-12-28,S005,P0001,Groceries,East,170,113,154,116.33,65.44,0,Rainy,1,68.74,Autumn,12,3,0,86.36776464662843,🟢 Healthy
2023-12-28,S005,P0002,Electronics,East,349,282,52,291.06,95.84,10,Snowy,0,95.66,Winter,12,3,0,183.0305142615014,🟢 Healthy
2023-12-28,S005,P0003,Electronics,East,282,190,186,180.88,10.84,10,Sunny,1,15.62,Summer,12,3,0,137.5158536057234,🟢 Healthy
2023-12-28,S005,P0004,Electronics,North,276,237,129,229.72,77.95,10,Sunny,0,78.44,Summer,12,3,0,143.18908940736372,🟢 Healthy
2023-12-28,S005,P0005,Electronics,South,91,74,161,72.52,34.07,15,Sunny,0,36.68,Summer,12,3,0,46.81071379912563,🟢 Healthy
2023-12-28,S005,P0006,Furniture,South,57,21,80,17.49,37.08,15,Cloudy,0,37.08,Summer,12,3,0,30.182186976485923,🟢 Healthy
2023-12-28,S005,P0007,Toys,West,252,142,196,148.43,42.46,20,Rainy,0,39.32,Spring,12,3,0,127.8237228053818,🟢 Healthy
2023-12-28,S005,P0008,Electronics,South,234,222,85,215.21,82.18,5,Cloudy,0,78.98,Summer,12,3,0,121.6346114753489,🟢 Healthy
2023-12-28,S005,P0009,Furniture,North,225,115,86,115.07,98.7,15,Sunny,0,95.92,Winter,12,3,0,126.41563735747535,🟢 Healthy
2023-12-28,S005,P0010,Toys,East,164,54,107,50.37,82.58,10,Snowy,0,83.34,Summer,12,3,0,80.91351415086824,🟢 Healthy
2023-12-28,S005,P0011,Clothing,West,356,52,120,66.77,95.88,5,Cloudy,0,91.17,Spring,12,3,0,188.60994658093776,🟢 Healthy
2023-12-28,S005,P0012,Furniture,East,168,66,68,61.06,12.32,15,Rainy,1,15.29,Summer,12,3,0,78.27934375180737,🟢 Healthy
2023-12-28,S005,P0013,Furniture,West,261,222,104,213.48,83.24,0,Rainy,0,84.95,Autumn,12,3,0,128.6730914729201,🟢 Healthy
2023-12-28,S005,P0014,Toys,South,257,229,43,247.0,49.61,20,Sunny,0,48.36,Autumn,12,3,0,133.64390812009557,🟢 Healthy
2023-12-28,S005,P0015,Furniture,East,374,337,117,339.59,76.29,0,Rainy,0,79.65,Autumn,12,3,0,209.65777339608803,🟢 Healthy
2023-12-28,S005,P0016,Furniture,West,499,13,164,17.29,82.82,5,Sunny,1,87.1,Summer,12,3,0,223.89464366910758,🟢 Healthy
