date,product_id,warehouse_id,historical_demand,demand_variability,current_inventory,reorder_point,lead_time_days,holding_cost,ordering_cost,shortage_cost,target_operational_cost,month,day_of_week,is_weekend,predicted_operational_cost,inventory_status
2028-10-11,1010,4,124,0.3876687691368501,441,133,3,2.701858882265909,88.60469650901624,17.453431682573072,1280.1244635882822,10,2,0,1286.768167324208,🟡 High Cost Overstock
2028-10-12,1009,5,108,0.325080802148427,484,155,14,4.408651137024508,45.48148612682273,14.689426487547156,2179.268636446685,10,3,0,2202.8463476996803,🟡 High Cost Overstock
2028-10-13,1072,3,124,0.4898436843452967,341,183,11,4.355995793924106,54.00935191294377,8.530582081053382,1539.4039176410638,10,4,0,1570.3461979631695,🟡 High Cost Overstock
2028-10-14,1077,1,111,0.3755465937702225,283,183,9,4.170882143557017,84.3486809069066,21.06291852315089,1264.7083275335424,10,5,1,1238.037562087858,🟡 High Cost Overstock
2028-10-15,1076,5,127,0.4580131006420678,104,126,14,0.7763135868291023,27.145561694700984,10.46333208823154,348.53881275425306,10,6,1,346.6389494719762,🔴 Reorder Required
2028-10-16,1056,1,109,0.3797515462932884,468,122,7,1.61179990440894,88.75946319111826,21.40958163323819,843.0818184545021,10,0,0,837.0343649509803,🟡 High Cost Overstock
2028-10-17,1024,4,121,0.3940463299361584,341,99,3,4.439965426094439,44.89253733846472,17.23218125589987,1558.9207476366685,10,1,0,1569.6842079407338,🟡 High Cost Overstock
2028-10-18,1001,5,114,0.2161643688568986,289,112,5,4.5454597522344224,20.11602532729017,12.454628558975749,1333.753893723038,10,2,0,1348.2597126151238,🟡 High Cost Overstock
2028-10-19,1063,5,107,0.2213914792055276,361,172,3,2.5613098806596275,38.73273160450866,5.81210443919983,963.3655985226342,10,3,0,958.6848596026242,🟡 High Cost Overstock
2028-10-20,1034,2,130,0.4131938598304117,85,95,10,2.4801866044439103,27.16005127164052,9.648376886887537,672.1528725593121,10,4,0,675.8190779241435,🔴 Reorder Required
2028-10-21,1006,4,105,0.2186825156679598,138,157,4,1.2881328524876738,27.39079255969953,22.78141850976328,205.1531262029985,10,5,1,206.67179200492492,🔴 Reorder Required
2028-10-22,1084,4,137,0.3251080283206127,261,86,12,4.857848549110181,75.42685873140732,21.35948687791435,1343.3253300491644,10,6,1,1360.3602346994348,🟢 Healthy
2028-10-23,1017,5,124,0.1997409243626808,494,149,8,1.4591231391156942,37.118106851125184,16.497066258681958,757.9249375742781,10,0,0,745.3338747331949,🟡 High Cost Overstock
2028-10-24,1066,4,121,0.4267933523236278,367,100,14,1.359215529578445,94.7793890381586,14.32644927924254,593.6114883934479,10,1,0,610.6332993901785,🟡 High Cost Overstock
2028-10-25,1041,5,126,0.144200540491076,414,115,3,3.4732803656712843,61.31556372730432,17.942853586602183,1499.2536351152162,10,2,0,1477.2028261215082,🟡 High Cost Overstock
2028-10-26,1038,2,151,0.4317786559046658,294,165,3,1.5927993635020146,56.807860636393485,14.32496255686603,525.0908735059858,10,3,0,555.7133660761306,🟢 Healthy
2028-10-27,1040,5,127,0.3410919202030407,136,183,11,4.724472249564754,54.742681457612136,17.886096814382807,697.2709073984187,10,4,0,706.9097656926333,🔴 Reorder Required
2028-10-28,1074,4,109,0.1747638139308309,458,133,11,0.5490814789300766,75.40701117373055,11.148081993203158,326.88632852370563,10,5,1,343.79292951820736,🟢 Healthy
2028-10-29,1023,4,120,0.3168141542024473,289,98,8,0.5258896804548558,56.18102100188867,21.769944358229505,208.163138653342,10,6,1,215.22916029717828,🟢 Healthy
2028-10-30,1059,5,134,0.2129995347389361,369,104,10,2.771945606460198,30.288028498015347,19.038357869305333,1053.1359572818285,10,0,0,1072.3656491679494,🟡 High Cost Overstock
2028-10-31,1045,5,130,0.2293869338921986,237,146,13,2.696281069610624,90.41377445126052,11.599512568553836,729.4323879489784,10,1,0,714.1195405868489,🟢 Healthy
2028-11-01,1018,5,129,0.2406112166387521,106,179,10,1.2351380985540972,54.27162791405269,21.613322296468823,682.3026791795699,11,2,0,665.1916626904938,🔴 Reorder Required
2028-11-02,1067,3,132,0.1253276987889283,162,188,7,2.72533803336628,25.9203660559602,14.74685061706358,467.4251274612975,11,3,0,485.94838000454354,🔴 Reorder Required
2028-11-03,1089,4,121,0.4943846737605669,272,132,7,2.352474973264939,62.34927899982089,8.49277729474923,702.2224717278842,11,4,0,727.6459266446806,🟡 High Cost Overstock
2028-11-04,1041,4,119,0.1126138512524896,119,177,10,4.50648286404066,71.78774867645627,6.554249240070533,608.0592094972948,11,5,1,634.6962636423447,🔴 Reorder Required
2028-11-05,1031,3,107,0.3649987492737113,276,154,2,0.5416426409763356,42.04659713262068,18.99211495274441,191.53996604208933,11,6,1,184.99713430705447,🟢 Healthy
2028-11-06,1038,5,126,0.2484910591029722,305,127,12,4.893214122648285,84.02723261390739,22.30241608416021,1576.4575400216345,11,0,0,1548.0972214446097,🟡 High Cost Overstock
2028-11-07,1035,2,92,0.3584041163786796,229,121,7,3.3097674393312912,73.5820676829891,21.148839771890877,831.5188112898547,11,1,0,842.6416531497883,🟡 High Cost Overstock
2028-11-08,1096,5,141,0.2424993012350335,233,126,10,1.1832955054037404,72.02729354115468,18.11302060444304,347.7351463002262,11,2,0,358.66680574383514,🟢 Healthy
2028-11-09,1035,5,123,0.3695002585035435,240,170,11,0.7104200621502481,53.665996229423534,7.82750111209536,224.16681114548308,11,3,0,238.49481003526347,🟢 Healthy
2028-11-10,1002,3,134,0.3916942037873443,281,121,10,2.9214754635165434,96.95322411290304,6.880881519533071,917.8878293610518,11,4,0,913.5746342867287,🟡 High Cost Overstock
2028-11-11,1072,4,126,0.3762210561598579,325,81,3,1.5570057468731906,41.93513343593981,11.900592460234506,547.9620011697268,11,5,1,560.1648014202431,🟡 High Cost Overstock
2028-11-12,1007,5,125,0.1455847925432609,282,85,14,1.8552449165056664,66.21644008123621,22.098217807975374,589.3955065358342,11,6,1,599.2549336801109,🟡 High Cost Overstock
2028-11-13,1096,4,132,0.3627572938618738,103,125,7,1.6030947417553112,44.724412597809405,24.234725406133283,912.6502077764716,11,0,0,892.858335156016,🔴 Reorder Required
2028-11-14,1069,1,119,0.2119950197816389,306,145,13,3.4257754110762986,79.58438023772432,9.827217096941425,1127.8716560270718,11,1,0,1118.72361838033,🟡 High Cost Overstock
2028-11-15,1040,4,114,0.1115205482277334,139,185,4,2.990880329522601,23.823318709609715,20.2419134116344,439.55568451325126,11,2,0,432.5761166222519,🔴 Reorder Required
2028-11-16,1067,2,116,0.2659322687555816,275,160,13,0.8508849058481518,23.671509430003937,16.477384338144113,257.66485853824565,11,3,0,255.24822816147548,🟢 Healthy
2028-11-17,1012,2,139,0.2734172411215204,296,119,8,2.8693693992882894,84.86887756150331,5.636147341558855,934.2022197508368,11,4,0,940.918512305052,🟡 High Cost Overstock
2028-11-18,1048,5,124,0.2868696533409786,443,137,8,4.06035394503485,54.741452885093686,15.858326998658796,1853.478250535532,11,5,1,1856.6315927372445,🟡 High Cost Overstock
2028-11-19,1059,4,115,0.3819296661562865,200,191,6,0.8653756586914594,47.29440436802846,21.118808059787103,220.36953610632037,11,6,1,215.1257011420397,🟢 Healthy
2028-11-20,1001,5,117,0.2235375236569836,484,157,13,4.50382539303689,68.60214897402707,10.52245566688053,2248.4536392038817,11,0,0,2252.9205836956858,🟡 High Cost Overstock
2028-11-21,1059,3,140,0.226112205241569,162,153,12,3.102379922514781,76.15194750951788,22.94723247940922,578.7374949569124,11,1,0,563.6136793952377,🟢 Healthy
2028-11-22,1004,2,104,0.1242209024965042,457,188,3,4.777810111716425,36.09610774755253,9.725208137492736,2219.555328801959,11,2,0,2200.8285957220373,🟡 High Cost Overstock
2028-11-23,1043,5,118,0.3747284863969183,318,112,6,1.1666354797506904,34.834499312378526,6.529462652881087,405.82458187309805,11,3,0,423.6050998914084,🟢 Healthy
2028-11-24,1026,3,124,0.3271304365598336,206,185,6,4.971042497089918,96.65205982079053,8.198786188791281,1120.6868142213136,11,4,0,1123.2458749042721,🟢 Healthy
2028-11-25,1031,5,121,0.2397700450775152,491,141,3,3.399227896863546,67.17314451076555,21.740057374418367,1736.1940418707666,11,5,1,1743.2099516727703,🟡 High Cost Overstock
2028-11-26,1020,4,114,0.3820755915669419,415,197,11,3.0537238976647827,51.20931818354145,13.346118380790566,1318.5047357144265,11,6,1,1297.4637268057427,🟡 High Cost Overstock
2028-11-27,1007,4,119,0.3149430996907508,396,91,4,2.818758308504384,84.11533557356051,20.938911272433156,1200.3436257412966,11,0,0,1192.6891039008478,🟡 High Cost Overstock
2028-11-28,1071,4,135,0.2876979783482158,400,175,2,0.6064446789424074,62.01271670223338,15.624661219791902,304.5905882791964,11,1,0,282.21957909342757,🟢 Healthy
2028-11-29,1049,4,138,0.3045298174644506,348,128,1,4.728376361973101,39.33302482996651,14.611182495888627,1684.8079987966055,11,2,0,1707.1441472705615,🟡 High Cost Overstock
2028-11-30,1066,1,112,0.3545392501068226,443,167,2,3.397975127843893,36.53882445132591,21.138263029849305,1541.8418060861702,11,3,0,1550.7601858575701,🟡 High Cost Overstock
2028-12-01,1043,3,137,0.3640010418298398,208,157,7,0.9123191802468104,51.74874129358574,13.46975223424752,241.51113078492236,12,4,0,257.77597842854186,🟢 Healthy
2028-12-02,1057,3,137,0.2155831276562868,379,84,10,0.5942847663253621,88.79166882079036,21.040654621327366,314.0255952581026,12,5,1,306.70324766555433,🟢 Healthy
2028-12-03,1002,4,146,0.1562973453564613,274,130,5,0.728526376565381,24.915833283540717,7.013243299268912,224.5320604624551,12,6,1,222.70204623185128,🟢 Healthy
2028-12-04,1085,1,127,0.1626536724762075,63,148,9,3.2422809354450832,37.48208006038105,17.72621631078513,1376.2236228836696,12,0,0,1384.3880064399618,🔴 Reorder Required
2028-12-05,1069,4,119,0.3557563543612007,404,190,3,3.2630693670256337,91.45214550820732,19.05174113103969,1409.7321697865632,12,1,0,1396.0190902765682,🟡 High Cost Overstock
2028-12-06,1001,1,127,0.4491493143068504,158,111,2,2.748502813016485,29.73876551754004,22.98194792283485,464.0022099741447,12,2,0,456.71475421945803,🟢 Healthy
2028-12-07,1086,4,122,0.2637985113382207,467,188,4,1.8804461929382816,70.37005746113347,9.486478374323898,948.5384295633112,12,3,0,944.3593055936853,🟡 High Cost Overstock
2028-12-08,1043,2,146,0.1678080641317849,450,128,2,2.892842292265886,37.08090944968201,17.08439760185703,1338.8599409693306,12,4,0,1333.030655707567,🟡 High Cost Overstock
2028-12-09,1001,2,109,0.4026409993175418,454,176,11,2.8233581939431605,68.46934780095107,13.66513127378446,1350.273967851146,12,5,1,1336.6150363720387,🟡 High Cost Overstock
2028-12-10,1080,5,117,0.4329957897677794,145,139,7,0.5873700194445453,50.64833334753857,12.65543311088058,135.81698616699762,12,6,1,168.012543356874,🟢 Healthy
2028-12-11,1034,4,120,0.4522329772483866,244,125,10,1.7711115364737413,28.13415171447935,7.134271104239149,460.28536661407225,12,0,0,461.60064737345505,🟢 Healthy
2028-12-12,1097,3,127,0.3427325715654933,107,147,6,0.7393340366021727,66.59800540432852,7.6846666118988445,299.4000795587379,12,1,0,282.46589550144074,🔴 Reorder Required
2028-12-13,1086,5,102,0.4442914237552339,441,173,8,4.55069638151445,74.64341976676688,21.739769228952927,2081.5005240146397,12,2,0,2074.1443996383355,🟡 High Cost Overstock
2028-12-14,1029,2,108,0.106165983379363,401,120,13,3.763504232533109,74.42180951726422,19.995068646511243,1583.587006763041,12,3,0,1527.1839259946757,🟡 High Cost Overstock
2028-12-15,1007,4,111,0.1428943207078094,343,160,5,4.982518265868105,70.96275272581677,12.64682260582201,1779.9665179185768,12,4,0,1789.915004887853,🟡 High Cost Overstock
2028-12-16,1021,5,115,0.1370304268208395,203,146,2,1.8597706848737956,60.01798247484366,21.569731627792617,437.5514315042241,12,5,1,432.17616581011464,🟢 Healthy
2028-12-17,1043,4,105,0.3850418737018932,113,92,13,4.453186314906096,61.557809348746055,6.6153236964715685,564.767862933135,12,6,1,563.1878066900193,🟢 Healthy
2028-12-18,1057,2,106,0.1278327134174316,207,187,4,3.213744205696168,70.85120878463677,17.495478340663375,736.0962593637436,12,0,0,733.2711162349499,🟢 Healthy
2028-12-19,1035,5,137,0.2985457489865228,314,191,1,2.539064331066222,75.22074893973128,22.36352105428577,872.4869488945251,12,1,0,856.7464108635852,🟡 High Cost Overstock
2028-12-20,1068,2,120,0.2890827594545156,170,179,2,1.501579000798858,72.39013910651082,21.77728462062499,327.6585692423166,12,2,0,328.712074255842,🔴 Reorder Required
2028-12-21,1076,1,121,0.2242814094232963,337,97,4,3.822764743787643,66.95564519307614,12.455655198837196,1355.227363849512,12,3,0,1373.9325846343643,🟡 High Cost Overstock
2028-12-22,1092,2,122,0.44816206797684,60,166,6,4.5686333700693496,32.46711878432947,19.904677061139783,1540.675098779157,12,4,0,1544.2610094716351,🔴 Reorder Required
2028-12-23,1030,4,104,0.1681732807519984,263,178,4,1.5588877913391683,36.84932307942894,13.549362910397551,446.8368122016302,12,5,1,468.10272735933694,🟢 Healthy
2028-12-24,1046,3,118,0.2409851137596959,211,192,4,1.2892565073812563,40.81792168282787,21.80276328779899,312.85104474027304,12,6,1,322.84575820741156,🟢 Healthy
2028-12-25,1054,2,130,0.4096686000091717,154,176,14,3.632998617521901,93.57293256700018,15.61523900310046,653.054719665373,12,0,0,664.0728296855021,🔴 Reorder Required
2028-12-26,1079,3,103,0.1121689257573137,451,130,11,4.896379232264836,80.75160734375731,20.29714098210082,2289.0186410951983,12,1,0,2258.7628721880683,🟡 High Cost Overstock
2028-12-27,1061,1,131,0.3691801600985475,196,197,10,3.874797954968351,64.22934556295026,6.571431645833434,823.6897447367471,12,2,0,824.6396244729099,🔴 Reorder Required
2028-12-28,1029,5,123,0.4265590905446282,231,115,10,1.78061332571442,40.16455428352374,16.800519432177257,451.4862325235548,12,3,0,465.15491959816325,🟢 Healthy
2028-12-29,1054,5,116,0.4729071355352668,387,160,2,2.389799408665035,28.87132185953369,16.005683549386774,953.7236930129023,12,4,0,979.1350089932927,🟡 High Cost Overstock
2028-12-30,1015,3,120,0.450518656196594,86,182,9,2.2294293595626726,91.90073807839798,17.199534434703203,868.4158337806967,12,5,1,796.1583152816615,🔴 Reorder Required
2028-12-31,1011,5,108,0.2277536467334741,131,113,12,4.334427581211704,91.41328126583336,18.9128321583118,659.2232944045667,12,6,1,662.1468586102393,🟢 Healthy
2029-01-01,1016,2,131,0.334545656529181,61,91,10,3.971168504925007,28.855647655655325,23.36217940068284,1906.4494845038796,1,0,0,1858.4542543419745,🔴 Reorder Required
2029-01-02,1015,3,130,0.1309173972601863,53,84,8,3.150389456426841,83.77733328771969,20.71364163552062,1845.69838041343,1,1,0,1858.4118783250647,🔴 Reorder Required
2029-01-03,1011,4,112,0.2031480014192034,92,127,8,1.7373159967860643,55.73160554479301,9.392759828698091,403.4198738230728,1,2,0,407.6960526023809,🔴 Reorder Required
2029-01-04,1007,2,136,0.1376889514990029,460,183,5,4.720948374749253,45.91735462644321,21.51792538584192,2217.5536070111,1,3,0,2183.207453387166,🟡 High Cost Overstock
2029-01-05,1083,2,135,0.2260749160615855,100,198,3,3.43991851146116,79.12836289669657,7.441593552301913,683.5759883733795,1,4,0,682.6549947034025,🔴 Reorder Required
2029-01-06,1002,2,125,0.4500748853834916,310,170,6,4.8671449089880205,69.14636328485844,17.44397171350139,1577.9612850711446,1,5,1,1582.8751314599435,🟡 High Cost Overstock
2029-01-07,1015,4,120,0.238866735869717,183,119,14,3.1105266486891385,82.40240860746698,22.655076164918864,651.6287853175794,1,6,1,652.2763588833657,🟢 Healthy
2029-01-08,1029,1,120,0.3247592412005705,136,92,9,4.195367412636263,25.946308850634967,7.022441084298079,596.5162769691667,1,0,0,612.0220649911215,🟢 Healthy
2029-01-09,1022,5,108,0.2733523392459763,411,105,8,4.158974207275371,45.48696159659652,21.99385306620521,1754.825360786774,1,1,0,1750.756676530674,🟡 High Cost Overstock
2029-01-10,1091,3,107,0.2835666097194941,105,93,7,2.017979495751164,45.54534803333886,20.972414684604917,299.3780244564209,1,2,0,311.7152909752119,🟢 Healthy
2029-01-11,1004,1,156,0.4878288207346233,266,175,14,4.838093253307527,46.38024738302124,15.075508676781414,1333.3130527628234,1,3,0,1382.5142801962313,🟢 Healthy
2029-01-12,1083,3,112,0.2184617873055432,415,90,11,0.598736604189038,60.198389811504434,11.177952045908082,308.6740805499552,1,4,0,318.05852189624085,🟢 Healthy
2029-01-13,1064,5,123,0.3509297878092685,117,117,8,3.959199089453364,42.64110424647579,13.108764561430878,584.5199850811046,1,5,1,579.1693576381826,🔴 Reorder Required
2029-01-14,1029,4,130,0.2680250678317788,401,159,4,4.845006885938197,55.55068880700158,24.373162714004238,1998.3984500682184,1,6,1,1996.4350336596933,🟡 High Cost Overstock
2029-01-15,1020,2,111,0.1244584724190744,93,198,6,2.025086914776753,49.42220744923326,9.033951123036928,400.366410738136,1,0,0,408.6191647759588,🔴 Reorder Required
2029-01-16,1083,2,142,0.2957323326496944,192,136,14,3.416497645059374,78.8236838416409,16.592085756597903,734.7912316930407,1,1,0,731.2842483164694,🟢 Healthy
2029-01-17,1069,4,126,0.4253373316180433,395,101,5,3.030004624298948,68.28006365400401,6.664814957573677,1265.1318902520882,1,2,0,1263.0927054775557,🟡 High Cost Overstock
2029-01-18,1021,1,117,0.1395011874726753,91,190,12,3.926782893544357,72.29035458538523,9.357861283783445,672.9319912762912,1,3,0,691.1622217095735,🔴 Reorder Required
2029-01-19,1081,1,109,0.1278367389585236,188,95,2,4.397800647402736,36.84671152661156,20.26632776149041,863.6332332383259,1,4,0,864.2596753997899,🟢 Healthy
2029-01-20,1071,3,123,0.1614526081573066,122,156,8,3.2137005618479657,46.04017322615115,11.051980807210544,449.1636225788135,1,5,1,456.1557484892409,🔴 Reorder Required
2029-01-21,1031,4,130,0.4057600445557224,316,155,3,4.171570638716556,21.693235808965944,24.71532141125469,1339.9095576433976,1,6,1,1307.5365898666885,🟡 High Cost Overstock
2029-01-22,1032,1,114,0.3895981536578952,243,161,14,1.9052850915016484,28.66997658345359,15.0163408618768,491.65425381835416,1,0,0,479.0745056269188,🟢 Healthy
2029-01-23,1015,4,104,0.3260071075624442,204,108,5,1.528641764171676,41.20433855911099,15.330786506154856,353.04725845013286,1,1,0,339.20718355187716,🟢 Healthy
2029-01-24,1075,5,107,0.2872905616370529,295,161,8,2.438004602897781,25.237097704161684,5.726294786714705,744.448455559007,1,2,0,735.4379563006479,🟡 High Cost Overstock
2029-01-25,1037,2,125,0.4553303258810488,363,189,11,3.549814698113525,68.2105920283762,24.13053499154532,1356.7933274435857,1,3,0,1372.4657531144965,🟡 High Cost Overstock
2029-01-26,1097,2,137,0.406679129533393,267,81,9,1.3426112702242563,99.85040927390602,8.484668817688359,458.3276184237825,1,4,0,431.24031623535444,🟢 Healthy
2029-01-27,1013,2,113,0.4247769005207221,433,133,13,3.561584864683512,28.06521712523108,15.766811976208851,1570.2314635331918,1,5,1,1568.57028970991,🟡 High Cost Overstock
2029-01-28,1035,4,119,0.4253049205402617,302,81,9,2.273421418574303,85.6984170135412,12.913492199174632,772.2716854229807,1,6,1,762.5467244842228,🟡 High Cost Overstock
2029-01-29,1096,4,126,0.3570868618982232,326,82,14,4.080088732516844,29.50529978121177,13.311694014892115,1359.6142265817027,1,0,0,1363.0059581724709,🟡 High Cost Overstock
2029-01-30,1022,3,112,0.2832058497263783,326,172,5,0.6657611769648648,73.59312150371488,17.866003320722168,290.6312651942608,1,1,0,290.4478336041234,🟢 Healthy
2029-01-31,1065,2,117,0.4458711010342602,121,135,2,3.5059218702322754,71.45260824472138,18.241773541849547,495.6691545428267,1,2,0,499.2143980241345,🔴 Reorder Required
2029-02-01,1084,3,131,0.4704029670413002,178,151,7,3.4242005149248547,92.21735478489596,8.085772297161938,701.7250464415201,2,3,0,703.6437814804913,🟢 Healthy
2029-02-02,1001,2,112,0.1095224173033372,407,90,11,4.734209642563915,29.11564909444099,14.991733062437843,1955.9389736179544,2,4,0,1974.621058401002,🟡 High Cost Overstock
2029-02-03,1090,3,120,0.1206219493065005,235,155,11,3.710153991038317,45.235557286551824,20.80954898283714,917.1217451805564,2,5,1,902.011449345229,🟢 Healthy
2029-02-04,1072,3,108,0.483497318763375,62,111,7,4.083358533904765,27.26238082837486,13.86572967104459,918.2541747985214,2,6,1,926.7692406827468,🔴 Reorder Required
2029-02-05,1064,5,118,0.2108642455376779,378,83,12,4.570659571339258,52.59066606435471,8.316089416531602,1780.2999840305945,2,0,0,1761.0386544072467,🟡 High Cost Overstock
2029-02-06,1074,3,130,0.4493477758597675,269,88,13,3.537733632313945,92.9274538845956,11.264338863133814,1044.577800977047,2,1,0,1034.4365962883128,🟡 High Cost Overstock
2029-02-07,1066,4,122,0.2555180475845611,55,167,8,1.8056913573198856,82.52185208494849,9.247591282101403,801.4234926383363,2,2,0,807.5903753181361,🔴 Reorder Required
2029-02-08,1051,3,131,0.1476400230437422,288,192,8,4.4139820981258495,77.83200803562553,7.516349358296742,1349.05885229587,2,3,0,1344.111242733248,🟡 High Cost Overstock
2029-02-09,1061,2,127,0.1321772800837337,161,135,5,3.864101537641888,62.64220038901616,12.551622548707076,684.76254794936,2,4,0,684.6184876763483,🟢 Healthy
2029-02-10,1022,3,113,0.1626031596321825,277,95,1,2.4099692180040204,90.67885938684184,15.818724863961505,758.2403327739555,2,5,1,769.5184347953285,🟡 High Cost Overstock
2029-02-11,1025,1,120,0.1999572779469459,491,160,13,3.697381276924829,55.95534385930627,6.455030505532635,1871.3695508293977,2,6,1,1872.1060484239033,🟡 High Cost Overstock
2029-02-12,1067,2,112,0.2954073415723305,66,190,11,4.404599947315139,31.974853368051058,17.07646744456367,1108.195952340779,2,0,0,1115.0399932964922,🔴 Reorder Required
2029-02-13,1081,1,129,0.3805991602263134,122,195,13,4.890434591260722,87.00681784966234,24.86048880339215,857.6632596072155,2,1,0,877.3360232127152,🔴 Reorder Required
2029-02-14,1054,2,124,0.49455943059412,61,165,4,4.785581767815749,42.37106624413815,24.282498640401677,1864.088968426204,2,2,0,1854.5946091798405,🔴 Reorder Required
2029-02-15,1005,4,111,0.2766026973156684,135,150,4,1.9639752204386367,24.290683281955843,21.58346963998318,289.4273380411718,2,3,0,296.54357712359166,🔴 Reorder Required
2029-02-16,1034,4,111,0.3072739769372439,229,89,11,2.397621711731818,30.08304245350331,10.32682225604806,579.1384144400897,2,4,0,559.6440867761903,🟡 High Cost Overstock
2029-02-17,1021,4,124,0.3087262805533022,171,172,3,0.9929147223981708,68.72471329553186,5.448151929587346,238.51313082561904,2,5,1,234.51999637317587,🔴 Reorder Required
2029-02-18,1042,1,121,0.3157737421951744,253,115,8,1.613949291581207,68.5665571136938,21.67083405765702,476.8957278837392,2,6,1,485.9004379339733,🟢 Healthy
2029-02-19,1014,5,113,0.3070962628417849,119,103,3,4.470895438191276,40.81465368656276,6.114404639574264,572.8512108313246,2,0,0,582.8561238266738,🟢 Healthy
2029-02-20,1085,2,90,0.1035099020247671,157,143,13,2.123824668257116,78.17441183567833,9.112561629415408,411.61488475204544,2,1,0,381.6716020883698,🟢 Healthy
2029-02-21,1059,4,128,0.1006899288439363,250,135,5,3.2924869636769647,81.89121243196274,15.889064308935689,905.0129533512038,2,2,0,878.2405139273901,🟢 Healthy
2029-02-22,1011,2,130,0.1390665272504491,101,189,2,3.4968452823816496,93.64021009068946,8.56756078287287,695.2808463145493,2,3,0,703.3267481992324,🔴 Reorder Required
2029-02-23,1048,1,118,0.1406226413716715,86,157,6,4.018231738144904,66.79499989425895,21.67576662597284,1105.9874614058515,2,4,0,1091.789382295065,🔴 Reorder Required
2029-02-24,1041,5,127,0.3819587635819185,166,157,6,1.3226001361053394,82.35386913180582,20.543193925196583,301.90549172529217,2,5,1,314.85010904750396,🟢 Healthy
2029-02-25,1037,1,105,0.1819664130063999,308,168,8,1.87165910576496,80.2479743817307,20.115390114745,656.7189789573383,2,6,1,676.7648054870933,🟡 High Cost Overstock
2029-02-26,1081,2,114,0.4578856419022451,313,189,8,2.5175135365618124,40.62472387737543,21.32255231795153,828.6064608212228,2,0,0,824.0446486610552,🟡 High Cost Overstock
2029-02-27,1044,5,125,0.4714425318308078,443,101,1,2.141784775572231,44.818074235012745,9.394035605292242,993.628729813511,2,1,0,1032.67610235151,🟡 High Cost Overstock
2029-02-28,1034,5,124,0.4903573351583595,352,131,5,4.923073547868604,58.27859166022972,19.577847522994983,1791.2004805099784,2,2,0,1790.4841376301724,🟡 High Cost Overstock
2029-03-01,1029,1,128,0.4756325219548081,474,129,2,4.257233614461706,21.52311740233988,12.105630051835297,2039.4518506571883,3,3,0,2035.794931263851,🟡 High Cost Overstock
2029-03-02,1087,4,121,0.2087553287674098,113,126,10,2.6585903957921877,43.791821852617886,18.33689519136799,490.907698108079,3,4,0,484.24994252303713,🔴 Reorder Required
2029-03-03,1029,2,134,0.303910737881405,91,102,12,4.456708817389106,57.91062986753904,7.440434572623495,783.409818872758,3,5,1,808.1834594874475,🔴 Reorder Required
2029-03-04,1077,3,117,0.1701819880787764,92,175,5,2.064438264124836,28.6455436224915,19.1117316012903,696.3671539542338,3,6,1,666.4685088215409,🔴 Reorder Required
2029-03-05,1005,3,123,0.4224838620689732,174,169,10,4.036227457506191,30.10207102201004,24.44215455801559,732.4056486280872,3,0,0,760.4660420740404,🟢 Healthy
2029-03-06,1066,1,136,0.4553726820576385,442,194,12,1.5065401914790415,57.05893885898729,5.872007306374325,722.9497034927236,3,1,0,711.4620508137938,🟡 High Cost Overstock
2029-03-07,1079,2,128,0.4405155357190059,319,170,9,3.975449203518647,78.47720252687449,6.876578023341695,1346.6454984493228,3,2,0,1361.8195311625223,🟡 High Cost Overstock
2029-03-08,1006,2,146,0.273346779478734,396,188,4,2.554040314380777,86.69991447365464,7.472735346760277,1098.099878968443,3,3,0,1084.2016763316224,🟡 High Cost Overstock
2029-03-09,1051,1,123,0.4034695538747124,282,155,8,0.9837469444650906,63.70511180037988,13.611278098826023,341.12175013953544,3,4,0,349.9991897701977,🟢 Healthy
2029-03-10,1013,2,114,0.1390316678305078,181,162,1,1.7296810455001204,57.97991900373849,10.815603698661072,371.05218823926026,3,5,1,354.28392775911715,🟢 Healthy
2029-03-11,1072,4,122,0.1160979082477002,51,98,8,2.310235808106041,50.74244547678042,21.138403070813872,1669.3910897179735,3,6,1,1620.9405874516442,🔴 Reorder Required
2029-03-12,1014,1,104,0.4012945657235044,164,131,6,3.871818102489967,35.4359193950085,14.47574478401923,670.414088203363,3,0,0,666.1574458500019,🟢 Healthy
2029-03-13,1020,4,128,0.2701421097314734,50,113,8,0.8284222162892789,31.72496022514917,14.69074685377105,1219.024325633755,3,1,0,1215.2420182535602,🔴 Reorder Required
2029-03-14,1034,2,137,0.4982197058958276,380,175,6,3.4679614779168784,83.35171613294465,19.340762026507075,1401.1770777413583,3,2,0,1405.090448977772,🟡 High Cost Overstock
2029-03-15,1065,1,113,0.1389016863422129,114,108,11,3.722061384197796,57.20053057698689,12.239379650714914,481.5155283755357,3,3,0,503.97619694511445,🟢 Healthy
2029-03-16,1090,2,118,0.4422510726140934,479,140,3,3.4426461646658817,83.22561963838038,12.06414494840927,1732.2531325133375,3,4,0,1743.5500942771914,🟡 High Cost Overstock
2029-03-17,1001,1,122,0.2919932262115967,492,164,12,3.923013371754,76.32664287205037,20.138527752549606,2006.4492217750185,3,5,1,1972.9490478964547,🟡 High Cost Overstock
2029-03-18,1034,2,128,0.4308600782015508,174,114,11,1.3017587721027724,35.511673150670305,20.60083491673529,262.0176994965527,3,6,1,269.64689535189643,🟢 Healthy
